id,label,model_0,model_1,swa_model_1,model_20,swa_model_20
3427a4c3-469b-44ff-bb8c-f794e755fe98.png,3,2.0,3.0,3.0,2.0,2.0
b36d1732-dd8d-425c-8623-db1b4ec343e6.png,5,5.0,4.0,4.0,4.0,4.0
3274fab7-d446-48c7-b4d1-5e3be5e23146.png,4,4.0,4.0,4.0,4.0,4.0
c9a26d27-2ea8-48d5-845f-1b5a29d26635.png,1,1.0,1.0,1.0,1.0,1.0
cafa4fa3-ec35-4265-b1dd-3e4f0b84d712.png,3,3.0,3.0,3.0,3.0,3.0
efe1b945-b31c-430f-b668-5dfccd7b821d.png,1,1.0,1.0,1.0,1.0,1.0
dbd21943-da3c-4173-ade4-c00c4c7241eb.png,5,5.0,5.0,5.0,5.0,5.0
a30f698a-eb9a-409d-98d9-0819b4d9a9d7.png,4,4.0,4.0,4.0,4.0,4.0
7e4052f0-4ee1-40ff-9f9f-0e6d4bbfc86f.png,1,1.0,1.0,1.0,1.0,1.0
8af3fbd5-ee77-4ee6-b851-fa24c8c6b4a9.png,2,1.0,3.0,2.0,1.0,2.0
1847d5dd-d0e3-449b-9630-c8d4d5c601ad.png,1,1.0,1.0,1.0,1.0,1.0
fbe43018-559c-4274-9b4e-172520efd6b3.png,4,3.0,3.0,1.0,3.0,3.0
ec7bef1d-4e2a-49ea-ac56-c4972b029e2d.png,4,3.0,1.0,1.0,4.0,4.0
d6f3cd83-ea05-4ee4-a2c9-a4b89c77effb.png,5,5.0,5.0,5.0,5.0,5.0
bd936c77-0fa1-4570-9fe4-ccf3ef3c554c.png,2,2.0,2.0,2.0,2.0,2.0
07448ee6-aa8b-4446-91eb-0f704ffdec29.png,2,2.0,2.0,1.0,1.0,2.0
104440af-cca7-42ee-b11c-4ea56a542db3.png,5,5.0,5.0,5.0,5.0,5.0
e381ee39-131e-4404-9efc-ba2d855874df.png,5,5.0,5.0,5.0,5.0,5.0
1f55254e-dbd4-477d-9ba2-8a3830799e52.png,5,5.0,5.0,3.0,5.0,5.0
0e2f468d-eb4f-4de7-bfc3-c5117a77215d.png,4,4.0,5.0,5.0,5.0,5.0
c9090d4d-81c1-48cd-a5a6-75a29cf1427d.png,5,2.0,1.0,1.0,4.0,5.0
32fef7f7-147d-4601-82e7-fdafe6f91bb0.png,4,4.0,5.0,4.0,4.0,4.0
182db8a7-803c-4bde-a640-58d503e3c2b6.png,5,1.0,1.0,1.0,2.0,2.0
6e0d1f7a-7965-4ddb-a50a-7bff62281de6.png,2,2.0,2.0,2.0,2.0,2.0
92064137-0e1c-44be-a45a-17a2d255039e.png,2,2.0,2.0,2.0,2.0,2.0
bd3696a0-742e-4a4f-97bd-60f23924db48.png,2,2.0,2.0,2.0,2.0,2.0
1655b0d1-db19-4b0c-9bb9-b2bfb958c925.png,4,4.0,4.0,4.0,4.0,4.0
5eef0897-ed89-4767-8da2-7e67db00717e.png,1,1.0,1.0,1.0,1.0,1.0
5c261853-5dcf-430c-a583-1a15d8b3a674.png,2,2.0,2.0,2.0,2.0,2.0
84e55839-843a-44b1-b435-1e8808973a23.png,3,3.0,3.0,3.0,3.0,3.0
96f1b356-f1e3-4015-82e0-366c24f10089.png,4,4.0,4.0,4.0,4.0,4.0
c524a114-7e91-43ac-adc7-6e60b75c096e.png,3,3.0,3.0,3.0,3.0,3.0
44e25e24-02a5-4227-869d-6fb57af3fc96.png,3,3.0,3.0,3.0,3.0,3.0
94b8bb3e-f0f4-44c8-8c2f-f6d1652c21eb.png,1,1.0,1.0,1.0,2.0,1.0
08bdaf5b-b718-4998-a249-a9c105a1850f.png,4,4.0,4.0,4.0,4.0,4.0
73aa6e6f-f4b8-466e-a0c4-b50fdefaa3d5.png,2,2.0,2.0,2.0,2.0,2.0
b1a1aacb-ed9c-41af-b05b-214675d299da.png,1,1.0,1.0,1.0,1.0,1.0
7813a63d-ea88-4da8-b2b3-0111d14ad680.png,2,2.0,2.0,2.0,2.0,2.0
568f99a1-3c45-4c75-8412-c839788ae81c.png,1,1.0,1.0,1.0,1.0,1.0
2f01a7c5-ed8b-4d0b-b1d3-1520d7d75101.png,2,2.0,2.0,2.0,2.0,2.0
37fab861-23e4-46d1-b5c4-30261990a699.png,2,2.0,2.0,2.0,2.0,2.0
95992a55-147d-44c8-ac2b-e02b04a04659.png,5,4.0,4.0,4.0,4.0,4.0
3a2bb66f-bd96-4819-9460-649dfb75aaeb.png,4,4.0,4.0,4.0,4.0,4.0
e40a557b-526a-4155-8d83-dc054ec16f43.png,5,5.0,5.0,5.0,5.0,5.0
a707b692-5da2-4114-ab0a-34e2d0ba4632.png,2,2.0,2.0,2.0,2.0,3.0
30c2a18f-c553-4731-9b6a-d8336cae4c76.png,5,5.0,5.0,5.0,5.0,5.0
9dbfc79b-4d8c-459c-9c1d-c1710baf0e2b.png,5,3.0,4.0,4.0,5.0,4.0
83f15129-8915-4659-8829-284fdb4c1f6f.png,4,4.0,4.0,4.0,4.0,4.0
a71b45a1-6010-4de1-b55e-d78cf5579b4b.png,1,1.0,1.0,1.0,1.0,1.0
74d214a5-44ad-4980-8571-0c4954c86ed0.png,1,1.0,1.0,1.0,1.0,1.0
a30dea33-ebf1-4849-9120-ef23f96b8e35.png,5,4.0,4.0,4.0,4.0,4.0
3ae94cb0-6b5f-4954-a9c3-fc6edef57acd.png,5,5.0,5.0,4.0,5.0,5.0
a596f851-3533-468f-849d-9acd4141eef5.png,3,2.0,2.0,2.0,2.0,2.0
8b26d8a3-a951-4dac-aafc-ea03647ac232.png,5,1.0,1.0,1.0,1.0,1.0
47a4de35-73e0-4b42-a5c6-0170cbf2eac0.png,4,3.0,4.0,4.0,3.0,3.0
0dc1b8f8-5cd1-487a-892c-be7453faeccd.png,1,1.0,1.0,1.0,1.0,1.0
4782c487-5f55-4f9f-b53c-21d7c8205728.png,4,4.0,4.0,4.0,4.0,4.0
ef19f994-46a1-48cf-8881-44f0a4560189.png,3,3.0,3.0,3.0,3.0,3.0
0422a9c9-6ab0-4645-88cf-fad085b85b76.png,1,1.0,1.0,1.0,1.0,1.0
a451b71f-b265-4e73-be01-988790ef9295.png,2,1.0,2.0,1.0,1.0,1.0
eaf25478-e092-4371-bdc4-8dc4219bcb6f.png,1,1.0,1.0,1.0,1.0,1.0
e7a3f55b-7ab5-4f4c-aaf3-1e7f1815a2a1.png,4,4.0,4.0,5.0,3.0,3.0
ba31e980-a78e-4e2b-832e-5e7dd16984cf.png,1,1.0,1.0,1.0,1.0,1.0
e026cf74-75a8-4f9a-a4be-d2de8a9daec3.png,3,3.0,3.0,3.0,3.0,3.0
0df0babd-bd65-4e82-b758-118627295601.png,2,2.0,2.0,2.0,2.0,2.0
99784632-f469-4b9b-8b12-ac1798cc9e8a.png,2,2.0,2.0,2.0,2.0,2.0
658872fd-6bdc-4bfe-a7c1-b58cb4e3702f.png,5,3.0,2.0,2.0,3.0,3.0
0bcda10e-7985-4320-8a0e-d6a72faef83f.png,2,2.0,2.0,1.0,2.0,3.0
9ddd49a2-8c48-4823-b57e-890f26a59a3d.png,5,5.0,5.0,5.0,5.0,5.0
e16a5e83-e8d9-4e61-992a-31c9f152879a.png,3,3.0,3.0,3.0,3.0,3.0
7bc66d26-feef-4138-b327-632ae38ca459.png,2,2.0,2.0,3.0,2.0,2.0
2e14b05b-8dc1-4131-83ba-8cfc1cc23d6b.png,1,1.0,1.0,1.0,1.0,1.0
97e6c0f5-37a0-4022-93cd-567d3b04402c.png,5,3.0,3.0,1.0,5.0,4.0
16a5dfcb-2894-4650-94f9-e1735071f641.png,4,4.0,4.0,5.0,4.0,4.0
ce020f02-c820-4362-acec-c78bc92a6307.png,4,4.0,4.0,5.0,4.0,4.0
6c0acc89-5cfc-414f-8d65-7c7530c75ab9.png,1,1.0,1.0,1.0,1.0,1.0
27e59e50-6a9e-4a96-99f4-3f454a9c5c4b.png,3,4.0,3.0,3.0,4.0,3.0
4b4dd903-e471-42df-9e4e-e995be767b59.png,5,5.0,5.0,5.0,5.0,5.0
d6e61ed3-f2ec-4670-9694-01e5ba397f66.png,1,1.0,1.0,1.0,1.0,1.0
25314488-1ff3-45ff-8766-b130af92bd18.png,5,5.0,5.0,5.0,5.0,5.0
cfb1c9d9-6dae-4997-9e97-3a09307457a3.png,2,2.0,2.0,2.0,2.0,2.0
369d880e-66ba-4ba9-8506-7d9b43e5b74d.png,2,2.0,2.0,2.0,2.0,2.0
0d1e0dc6-70a8-43c0-9b39-de0031d7caf3.png,1,1.0,1.0,1.0,1.0,1.0
3a20d7b2-cf66-4150-b948-1df2a242208d.png,5,4.0,4.0,4.0,4.0,4.0
30420561-7739-4f42-9554-11ba309ea1b6.png,5,4.0,4.0,4.0,4.0,4.0
94954ce8-c17f-49a2-a239-1aa7ed9babc6.png,3,1.0,3.0,3.0,2.0,2.0
6edd30a0-d16f-4d55-98a2-e9d54507d6b9.png,1,1.0,1.0,1.0,1.0,1.0
4716523f-4533-472e-be6c-a4ba47a0ae58.png,5,5.0,5.0,5.0,5.0,5.0
ae2031f2-745c-410b-ace4-43251f8c5769.png,5,5.0,5.0,5.0,5.0,5.0
f3828a8e-20f3-471c-8a67-0104d37fd936.png,3,3.0,3.0,3.0,3.0,3.0
a8d2856c-0b02-4240-9711-a6877b8be83a.png,1,1.0,1.0,1.0,1.0,1.0
80feb909-c339-45a5-90f6-16db4578046c.png,5,5.0,5.0,5.0,5.0,5.0
67abb087-58f8-4217-851c-b403c69db2f1.png,1,1.0,1.0,1.0,1.0,1.0
67f08069-fb37-4346-a92d-23a4af6e705b.png,1,1.0,1.0,1.0,1.0,1.0
de6297f5-e52e-4ec4-a03d-de8a3628a9eb.png,1,1.0,1.0,1.0,1.0,1.0
fd9c7f06-9262-4e46-bf7e-116cf66e5751.png,2,2.0,2.0,2.0,2.0,2.0
924c7903-d55c-47a0-b400-d4625b9378ae.png,1,1.0,1.0,1.0,1.0,1.0
ded651f5-94e2-4425-80a4-8ac19ec5ee90.png,1,1.0,1.0,1.0,1.0,1.0
4b88de64-3993-4117-855a-67ba5e3454f7.png,1,1.0,1.0,1.0,1.0,1.0
c0466bac-3d4e-4f98-9115-91e7debc5541.png,5,4.0,5.0,5.0,5.0,5.0
e51b7a3a-8262-41f6-9a29-482fae67ad4d.png,2,2.0,2.0,2.0,2.0,3.0
15b2a055-a808-4239-bb20-3bff1b86b6b6.png,5,5.0,5.0,5.0,5.0,5.0
31843c96-7cc3-4b98-99d3-d7d708f4e7d8.png,3,3.0,4.0,5.0,5.0,5.0
e9028004-1fef-47e9-b6eb-9a41aad38418.png,5,5.0,5.0,5.0,5.0,5.0
bb8eb81d-a11d-42dd-9eb1-44593b9ce130.png,1,1.0,1.0,1.0,1.0,1.0
96811b5f-f1a7-401c-b1f2-5d16c73d9b6a.png,2,2.0,2.0,2.0,2.0,2.0
172c7a9f-5caf-4522-a2cc-bdd3e728810a.png,2,2.0,2.0,2.0,1.0,2.0
9d90d48b-1394-4275-b426-12a2aa59d1f5.png,2,2.0,2.0,1.0,2.0,2.0
d53a3cb0-5854-4e0d-a6af-cb1e206c05fe.png,1,1.0,1.0,1.0,1.0,1.0
2937375f-d4db-40e1-b4a0-91e5fbd5c673.png,5,5.0,5.0,5.0,5.0,5.0
3f6d03ee-b2ba-4ed2-b3a2-a5fc679fb09b.png,4,4.0,3.0,3.0,4.0,4.0
e9467d12-16c2-4600-9c90-2b8daa0d8b8c.png,3,3.0,2.0,2.0,3.0,3.0
b49e3b75-a92a-46c7-bfc5-17febdc7799b.png,3,3.0,3.0,3.0,3.0,3.0
25a29c85-00b9-42f1-b3a1-3a56d6d558d8.png,1,1.0,1.0,1.0,1.0,1.0
d867cec8-b92e-4b3e-8385-08b685582a95.png,5,4.0,4.0,4.0,4.0,4.0
63182b15-481c-47c6-ba64-b7cfc755cda9.png,4,4.0,4.0,4.0,4.0,4.0
d684af48-742a-407a-a55c-90c223958e5d.png,1,1.0,1.0,1.0,1.0,1.0
9d198ec0-6369-40f8-8d77-d973b107338b.png,5,4.0,3.0,1.0,4.0,4.0
f4a39717-3fd3-47cd-bc44-73aecc996be4.png,4,5.0,5.0,5.0,5.0,5.0
d65f9d70-6f0c-4a8f-9fa1-93d0addc63f5.png,4,2.0,3.0,3.0,3.0,2.0
b58d3db8-7480-46bb-bf94-5a71d1b8bfd0.png,5,4.0,3.0,1.0,4.0,4.0
cbd43564-7f12-422a-8a28-db21d4affc2c.png,4,4.0,4.0,4.0,4.0,4.0
83424cb2-fc89-4b5f-bc31-9585cc3f07f3.png,5,5.0,5.0,5.0,5.0,5.0
7548bd8f-4b40-494a-9372-afd0c08d2a29.png,3,3.0,3.0,3.0,3.0,3.0
e67d5cf4-3a0e-402d-86f2-cf7c4e467cef.png,3,1.0,3.0,2.0,2.0,2.0
c3aae8cd-9587-435a-ae83-465e506a941a.png,4,4.0,2.0,1.0,3.0,3.0
70d809a5-2477-4afd-b7de-8638d104da4d.png,5,4.0,4.0,4.0,4.0,4.0
ae5e55c3-7784-4c93-87c3-b51b8e4a91ee.png,1,1.0,1.0,1.0,1.0,1.0
d71f4356-bcf8-4782-b44f-0df058328333.png,2,2.0,2.0,2.0,2.0,2.0
dc52432d-e353-40b3-9253-b750131c5d94.png,4,3.0,4.0,2.0,4.0,4.0
a061c27b-5063-4c4f-a3c1-835b7c1f7230.png,4,4.0,4.0,3.0,4.0,4.0
a994cfc3-8126-4cf5-8fc7-99733ea1ef28.png,1,1.0,1.0,1.0,1.0,1.0
19df315b-14a4-4dc4-add2-306b9c1e68c1.png,3,2.0,1.0,1.0,1.0,1.0
ef50511e-36f1-4b9e-94c9-0683411d3320.png,4,3.0,2.0,1.0,2.0,2.0
560ac522-b331-409f-8e1c-f824b4d2992a.png,4,4.0,4.0,4.0,4.0,4.0
1cc43a3b-276e-445b-977e-df3130045c5f.png,3,3.0,3.0,3.0,3.0,3.0
7e9ab4b2-ae7c-4464-a267-e5ace9f3555c.png,2,2.0,2.0,2.0,2.0,2.0
fd7eba9d-87b9-4071-8772-b7eca991acaa.png,5,4.0,4.0,3.0,3.0,3.0
acfc0eaf-8fc0-400b-9c2a-5acee6cc1d0c.png,2,2.0,2.0,2.0,2.0,2.0
c506d136-5e3c-4e43-af2a-7937267f65d5.png,2,2.0,2.0,3.0,2.0,2.0
30dfea43-981e-4107-979b-67c06b6ca40e.png,3,3.0,3.0,3.0,3.0,3.0
2ba0ae55-7c7d-4f6e-9e08-226f36c3ebd8.png,4,3.0,3.0,3.0,3.0,3.0
30a380f0-8854-47f8-a230-9b396c893565.png,3,3.0,3.0,3.0,3.0,3.0
f2fc78c5-ecb0-466b-a67b-7fb25ded9eda.png,2,2.0,2.0,2.0,2.0,2.0
429addbf-eedf-4307-9bb0-903a6c702672.png,3,1.0,1.0,1.0,2.0,2.0
978b748a-8398-4c80-bf38-3dc2b203b131.png,5,5.0,5.0,5.0,5.0,5.0
43d23f7c-d89c-4322-9836-79dc96034e68.png,4,4.0,4.0,4.0,4.0,4.0
4d6e70d8-eb94-4b5e-99ca-79f1323af620.png,1,1.0,1.0,1.0,1.0,1.0
b718458e-9142-4b68-9ca8-a7e66cf86646.png,2,2.0,2.0,2.0,2.0,2.0
67968406-34d9-484d-890b-acb0eea85588.png,1,1.0,1.0,1.0,1.0,1.0
7ccea690-81f1-4fbe-ab70-cb5ad27e56f4.png,5,5.0,5.0,5.0,5.0,5.0
a5263aac-e5fd-4b43-b64c-c2d47b473f54.png,3,3.0,3.0,3.0,3.0,3.0
e86b9e8e-e3fa-4fec-bd9b-0c37b1bbf66c.png,1,1.0,1.0,1.0,1.0,1.0
9561ef78-b0a3-4bed-8652-56fef6c46342.png,5,4.0,4.0,4.0,4.0,4.0
211e87b6-5bc9-4f47-95b6-95264bf5af12.png,1,1.0,1.0,1.0,1.0,1.0
2c17edd4-c399-4356-a6d5-412e654f2a7a.png,3,5.0,1.0,1.0,2.0,2.0
cab18c27-868a-4372-ae00-d11f96f2980e.png,1,1.0,1.0,1.0,1.0,1.0
93111546-3c66-4c2a-aa84-851299eca4f7.png,5,4.0,5.0,5.0,5.0,5.0
68a57cec-b991-43f5-a3aa-0db1d784d6f8.png,4,5.0,5.0,5.0,5.0,5.0
844ebd04-1f73-43d9-9306-d1c68f8be322.png,3,1.0,1.0,1.0,1.0,1.0
c45f054b-5652-48b3-bbbe-0723c7ff764b.png,5,5.0,5.0,5.0,5.0,5.0
be4989b8-4967-49b8-aeac-1d34d6d398bb.png,1,1.0,1.0,1.0,1.0,1.0
c7fbd114-394d-45ff-a773-741919d44a61.png,4,1.0,1.0,1.0,1.0,1.0
6d129ba3-cd7c-42fd-8d64-1d4c586ebedb.png,4,4.0,4.0,4.0,4.0,4.0
c1637fd5-cf01-4092-bd52-43f6d33cb2e7.png,4,1.0,1.0,1.0,1.0,1.0
f32023db-3f6c-46a2-8115-16ae9c04db43.png,3,4.0,3.0,1.0,3.0,3.0
43d22a9f-d599-4e4a-bc6b-addacc21eb42.png,1,1.0,1.0,1.0,1.0,1.0
f3c5dd36-1448-444f-a6c3-bd48ecc46c00.png,5,5.0,5.0,5.0,5.0,5.0
52c4d374-4cab-48b4-a93c-2c66325a26d0.png,3,1.0,1.0,1.0,1.0,1.0
2048d7ed-3b85-4d37-9eda-9eaa107ba7ac.png,1,1.0,1.0,1.0,1.0,1.0
d573e25a-15b2-4dbd-b744-64578af1613f.png,4,4.0,4.0,4.0,4.0,4.0
b5cd4fc0-752b-446c-83c8-05913567c7c4.png,3,2.0,2.0,2.0,2.0,2.0
4d079291-29f4-4ac4-a440-21bdd47168df.png,2,2.0,2.0,2.0,2.0,2.0
562c8d73-d380-4610-bde7-52cca9784a7d.png,4,4.0,4.0,4.0,4.0,4.0
719e6f1f-4b14-4a3e-83fd-9682eec34d53.png,1,1.0,1.0,1.0,1.0,1.0
938de445-30c4-4d25-b5b6-937ae9446ac6.png,4,4.0,4.0,4.0,4.0,4.0
d6c9d36c-8013-4216-9177-ed8666ce9412.png,5,5.0,5.0,5.0,5.0,5.0
de6d631f-2f9b-408e-baa1-a10e0b15754a.png,3,3.0,3.0,3.0,3.0,3.0
29a997b6-d951-45ff-86e9-33be3c079611.png,2,2.0,2.0,3.0,2.0,2.0
d0e68d63-38ce-4a1c-9d63-af98a303e19a.png,1,1.0,1.0,1.0,1.0,1.0
34817c0e-c99c-4a6e-9331-b8bba63b7924.png,1,1.0,1.0,1.0,1.0,1.0
60b4632c-ccd6-4c3b-a7d9-a43c6adf661f.png,1,1.0,1.0,1.0,1.0,1.0
4249643e-f0f0-4f56-beb3-43ca0fe99a98.png,5,3.0,4.0,4.0,3.0,3.0
a7e6d8e9-905e-457f-bd52-c827f5c3ae50.png,3,3.0,3.0,3.0,3.0,3.0
55d8c724-543c-4b48-8568-18e6c0de71f3.png,3,3.0,3.0,3.0,3.0,3.0
ccb047a3-e9da-41e8-a030-548de2988dfb.png,3,3.0,3.0,3.0,3.0,3.0
67cd2e1b-d808-4957-a475-43fc1516e4ff.png,2,5.0,1.0,1.0,1.0,1.0
c27cbfa0-d9e8-4fce-b20a-18bbd83fb7a7.png,5,1.0,4.0,1.0,1.0,1.0
7f06276c-a000-4b9f-92ed-299f0a34a4ae.png,5,5.0,4.0,5.0,4.0,4.0
7725585c-bd02-4a20-a070-87966d24ddca.png,4,4.0,4.0,4.0,4.0,4.0
f84c6120-bb7c-4dd3-b6f0-9e3baa49726b.png,1,2.0,2.0,1.0,2.0,2.0
eb8a3ff6-d237-465e-8945-f732549a6f2a.png,2,2.0,2.0,3.0,2.0,2.0
ce298a32-6b86-4e46-bd03-8cc940ddf42d.png,5,4.0,4.0,4.0,3.0,4.0
61c23bba-a768-4454-8828-afcae3a8fd0c.png,1,1.0,1.0,1.0,1.0,1.0
156e18d3-2f0f-47c5-9bc7-47720bda6dac.png,3,3.0,3.0,3.0,3.0,3.0
0c5a4e91-86bd-490a-acce-e991f24133a6.png,5,5.0,5.0,5.0,5.0,5.0
93cbffaa-e965-4fa9-b307-b791a262c3fe.png,2,2.0,2.0,2.0,2.0,2.0
38083dda-550e-4d3c-b39f-10b40862e595.png,5,4.0,4.0,4.0,4.0,4.0
a520c3bf-a9d3-4de6-abfd-629cfcbd47f2.png,5,5.0,5.0,5.0,5.0,5.0
3e97a73c-93e8-401b-85c2-54d5515c83ee.png,3,1.0,1.0,1.0,1.0,1.0
f57e7a73-8287-443b-b8c5-6762e48c1390.png,1,1.0,1.0,1.0,1.0,1.0
73e78913-8b59-4d08-a2f1-d8d71c58f5a0.png,4,4.0,4.0,5.0,4.0,4.0
b005d3d5-299a-46c7-ae0c-7fcf69856581.png,2,3.0,2.0,2.0,3.0,2.0
a4651ea3-a776-4f7b-9eb0-23827c734d2d.png,2,2.0,2.0,1.0,2.0,2.0
9ac48a63-0493-48a8-8d81-92ca38654199.png,3,1.0,1.0,1.0,1.0,2.0
4f7bf1ac-b64c-45f2-99b6-4037ee93b571.png,2,1.0,1.0,1.0,1.0,1.0
3d9266c4-7fcd-4aaa-b609-e973c3cbe286.png,5,5.0,5.0,5.0,5.0,5.0
d7db3392-9cd0-4393-bd1d-669a5881b4fb.png,5,3.0,3.0,4.0,3.0,3.0
bf3d566f-0229-4b96-8b50-c29232cdd328.png,4,4.0,4.0,4.0,4.0,4.0
da594cf6-1085-4d0f-a1c0-cfb121b9c0d8.png,1,1.0,1.0,1.0,1.0,1.0
467866f4-3bf8-47e3-92db-35f07a11eab5.png,1,2.0,1.0,1.0,1.0,1.0
9935b2b2-4f40-428b-8214-fefab48f97f0.png,1,1.0,1.0,1.0,1.0,1.0
0d298a0c-372e-4cd8-8c1f-94f5082eef0e.png,5,5.0,5.0,5.0,5.0,5.0
95dae012-73ad-41c9-9c42-3757ca909615.png,1,1.0,1.0,1.0,1.0,1.0
92ba7720-682e-4102-9397-4f831efc82a9.png,4,3.0,4.0,4.0,4.0,4.0
e8cc147b-575c-4618-9f2f-e3cdc50ed066.png,5,5.0,5.0,5.0,5.0,5.0
62374e26-9c70-4878-ac66-92a3f1ebb8d4.png,2,2.0,2.0,2.0,2.0,2.0
dd914802-0737-40ee-894a-9aee0d2dd454.png,2,1.0,1.0,1.0,1.0,1.0
262761f8-46ce-4b08-aa70-65b2e232a2b9.png,4,4.0,4.0,4.0,4.0,4.0
e0ac6bc5-636c-463a-a0b4-1ebe9d06704e.png,5,5.0,5.0,5.0,5.0,5.0
b9b71b53-3a04-4390-9d7d-3ec5a6ae1db3.png,2,2.0,2.0,2.0,2.0,2.0
75302d95-d0ec-49ac-abce-f52ba7b76e6b.png,5,5.0,5.0,5.0,5.0,5.0
93f23276-56f5-4c42-af1f-1392b00f6b11.png,4,4.0,5.0,4.0,4.0,3.0
76693fc4-b757-45f5-93a6-e31edd8c3d77.png,5,5.0,5.0,5.0,5.0,5.0
87401275-43b4-42e8-8182-283468611efd.png,4,4.0,4.0,3.0,4.0,3.0
27c353ef-c1f0-476d-b6fe-46c3e786bb1e.png,2,2.0,2.0,2.0,2.0,2.0
53af85f1-9861-4f84-a3c9-02843af41c22.png,5,4.0,4.0,4.0,4.0,4.0
68498701-34fe-4764-a43f-e21f78ee5df6.png,1,1.0,1.0,1.0,1.0,1.0
6345e95c-13a2-4947-bdd1-fd6aacd29beb.png,3,3.0,4.0,1.0,4.0,4.0
c5190f50-4977-4662-b387-124bf21305af.png,5,3.0,4.0,4.0,4.0,4.0
dd469c50-a608-4e3d-9242-4d34fbe653f6.png,5,5.0,5.0,5.0,5.0,5.0
13292f82-98ca-4a56-82d0-f9f4af87cb93.png,1,1.0,1.0,1.0,1.0,1.0
ecc83722-1761-422a-9264-9c040c2de051.png,1,1.0,1.0,1.0,1.0,1.0
b21aa064-f806-4337-be0d-aeb347c96564.png,5,4.0,4.0,4.0,5.0,4.0
8ada5dec-b03a-406b-969c-cc26ae4edbfe.png,4,2.0,2.0,2.0,2.0,2.0
8e992ad7-7321-479b-9e5c-5dea095894b1.png,5,4.0,4.0,4.0,4.0,4.0
a7f09fe1-8e67-4b4f-823d-5c221aba6f7c.png,1,1.0,1.0,1.0,1.0,1.0
9d03d90c-28d1-4ba8-b654-f8afcfa4f24f.png,2,2.0,2.0,2.0,3.0,3.0
bd44a71c-9b99-4418-a6ea-d22baa6469f6.png,4,4.0,4.0,5.0,4.0,4.0
9f51afaa-94a2-4c83-9c1f-0e15b6ecde60.png,2,2.0,2.0,2.0,2.0,2.0
8e8aabc9-2a18-4057-b37b-5c154fd36c93.png,1,1.0,1.0,1.0,1.0,1.0
7bac9d91-ff4e-41ce-be30-454fa1a57596.png,3,3.0,3.0,3.0,2.0,3.0
63d909b8-b4a2-4dd4-9871-d9efee39a035.png,4,3.0,2.0,2.0,3.0,3.0
0fef748b-6bae-4438-8d0a-319ce34950f2.png,2,2.0,2.0,2.0,2.0,2.0
6bcb6de7-a5f8-4565-bf9f-27360de527cc.png,1,1.0,1.0,1.0,1.0,1.0
0345cb07-d727-4724-b018-1debe62ef5a7.png,3,2.0,2.0,2.0,2.0,2.0
0d17335b-16e0-4741-9a9d-53f10a6de2ec.png,1,1.0,1.0,1.0,1.0,1.0
d217c430-53e2-4023-818c-574a0b4870fc.png,3,3.0,3.0,3.0,3.0,3.0
5772688d-0ad3-4ffa-a903-9aa3add5bf3b.png,1,1.0,1.0,1.0,1.0,1.0
d339d928-ea2d-40b4-9a90-ae5f500bbcad.png,4,5.0,4.0,4.0,4.0,4.0
7ad80a00-47e0-4c84-bd13-8f26ad1b63e3.png,5,5.0,5.0,5.0,5.0,5.0
a12782a1-e1b9-441a-b12a-fb5604da9d8a.png,2,2.0,1.0,1.0,2.0,2.0
1b8a5afd-37d8-403b-9475-1bb802cad213.png,1,1.0,1.0,1.0,1.0,1.0
9dcbdbac-6a56-401d-ae1d-eddae05f5e84.png,3,3.0,3.0,3.0,3.0,3.0
9f29c419-a8dd-4f3f-9741-4db548c079d6.png,5,5.0,5.0,5.0,5.0,5.0
b53d7882-25f9-46a2-ac6d-5d337799411f.png,2,2.0,2.0,2.0,3.0,3.0
6807fec5-b2e5-418b-a607-59bdf63be39b.png,3,3.0,3.0,3.0,3.0,3.0
cc96ef2e-a953-4919-befe-40add73b9616.png,2,1.0,1.0,1.0,1.0,1.0
daa077a4-55bc-4a9a-b9ad-33322646350a.png,1,1.0,1.0,1.0,1.0,1.0
99d44948-8bf8-4425-8379-71c28b4943e9.png,2,1.0,1.0,1.0,1.0,1.0
21f94db2-5e31-4ea6-92d2-5008b91a3b24.png,5,4.0,4.0,5.0,4.0,4.0
0f46dec1-c01e-4c84-8a00-40a56420d10a.png,1,1.0,1.0,1.0,1.0,1.0
594b9827-25ec-441f-8d46-6488c2368e3d.png,4,2.0,1.0,1.0,1.0,1.0
35707aba-1ec2-44eb-a085-3654c9bf541a.png,3,3.0,3.0,3.0,3.0,3.0
d854538f-9066-4057-8f9e-c3990f3a3950.png,5,4.0,4.0,1.0,4.0,4.0
c0b8fef9-6ed6-44eb-a1a4-cdd1850cea9d.png,1,1.0,1.0,1.0,1.0,1.0
f42c7a09-fc43-4bf6-9479-19dd9d8c2ae0.png,2,2.0,1.0,2.0,2.0,2.0
ce1f944c-8bf5-407a-a6d3-fb2abca8860a.png,3,3.0,3.0,3.0,3.0,3.0
aaac9770-2dee-4003-88c6-e537760a0965.png,1,1.0,1.0,1.0,1.0,1.0
3794e8ea-bd1d-4e98-ba09-eb4c43c9d787.png,4,4.0,4.0,4.0,4.0,4.0
4b94aff1-690c-4de4-8c88-711f4077c455.png,3,3.0,3.0,3.0,3.0,3.0
c0c9b405-86b8-4c50-8a17-f86c6390b029.png,3,1.0,4.0,4.0,1.0,4.0
3d7ae821-fd5a-47e2-9934-c8e739a6fb96.png,4,4.0,4.0,4.0,4.0,4.0
